preco;tamanho (m²);qtd_quartos;qtd_banheiros;qtd_vagas_garagem;bairro;endereco;bairro_tratada;bairro_mais_barato
1089000.0;80.0;3;3.0;2;Santo Antônio;Rua Carlos Gomes;Santo Antônio;0
429000.0;49.0;2;2.0;1;Castelo;Avenida Miguel Perrela;Castelo;0
1250000.0;190.0;4;2.0;2;Castelo;Rua Doutor Rubens Guimarães;Castelo;0
1378335.0;86.0;3;2.0;0;Centro;Rua Curitiba;Centro;0
2000000.0;160.0;4;3.0;2;Gutierrez;Rua Herculano de Freitas;Gutierrez;0
445108.0;52.0;2;2.0;1;Estoril;Rua Paulo Piedade Campos;Estoril;0
380000.0;83.0;3;2.0;2;Jardim América;Rua São Domingos;Jardim América;0
1750000.0;160.0;4;2.0;4;Santa Rosa;Rua Conselheiro Galvão;Santa Rosa;0
890000.0;90.0;3;2.0;2;Padre Eustáquio;Rua Itororó;Padre Eustáquio;0
3736296.0;183.0;4;4.0;2;Lourdes;Rua dos Aimorés;Lourdes;0
1450000.0;131.0;4;3.0;4;Buritis;Rua Professora Bartira Mourão;Buritis;0
1100000.0;148.0;4;3.0;2;Santo Antônio;Rua Carangola;Santo Antônio;0
454500.0;65.0;2;2.0;1;São Lucas;Rua Teodomiro Cruz;São Lucas;0
1600000.0;152.0;4;3.0;2;Lourdes;Rua Santa Catarina;Lourdes;0
679000.0;85.0;3;2.0;1;Dona Clara;Rua Álvaro Martins;Dona Clara;0
1790000.0;215.0;3;5.0;3;Serra;Rua Professor Estevão Pinto;Serra;0
750000.0;82.0;3;2.0;2;Castelo;Rua Cecília Fonseca Coutinho;Castelo;0
785900.0;64.0;2;1.0;2;Prado;Rua Lagoa Dourada;Prado;0
599000.0;180.0;3;3.0;2;Copacabana;Rua Princesa Isabel;Copacabana;0
359900.0;90.0;2;1.0;1;Jardim Leblon;Rua São Gonçalo do Pará;Jardim Leblon;1
460000.0;88.0;2;1.0;1;Santa Mônica;Rua Tapirapes;Santa Mônica;0
788614.0;84.0;3;2.0;2;Bandeirantes;Rua Lodi;Bandeirantes;0
1290000.0;90.0;3;3.0;3;Prado;Rua Chapecó;Prado;0
920000.0;109.0;4;3.0;2;Buritis;Avenida Deputado Cristóvam Chiaradia;Buritis;0
1180000.0;112.0;3;3.0;2;Buritis;Avenida Deputado Cristóvam Chiaradia;Buritis;0
775000.0;98.0;3;3.0;2;Castelo;Rua Cecília Fonseca Coutinho;Castelo;0
1100000.0;170.0;4;4.0;3;Planalto;Rua Professor Coelho Júnior;Planalto;0
1190000.0;254.0;4;3.0;3;Itapoã;Rua Sebastião Nepomuceno;Itapoã;0
847000.0;90.0;3;2.0;2;Palmares;Rua Manoel Venâncio Martins;Palmares;0
560000.0;116.0;3;2.0;1;Sion;Rua Venezuela;Sion;0
820000.0;120.0;3;3.0;3;Caiçara-Adelaide;Rua Zenite;Caiçara-Adelaide;0
475000.0;55.0;2;2.0;2;Grajaú;Rua Xapuri;Grajaú;0
1200000.0;105.0;3;3.0;2;Buritis;Rua Pedro Natalício de Morais;Buritis;0
1150000.0;100.0;3;3.0;1;Lourdes;Rua Santa Catarina;Lourdes;0
770000.0;70.0;2;2.0;2;Luxemburgo;Rua Flavita Bretas;Luxemburgo;0
1490000.0;133.0;4;3.0;2;Carmo;Rua Flórida;Carmo;0
1030000.0;67.0;2;1.0;2;Vila Paris;Rua Batista de Figueiredo;Vila Paris;0
650000.0;160.0;3;2.0;2;Itapoã;Rua General Ephigênio Ruas Santos;Itapoã;0
1783000.0;83.0;3;2.0;2;Santo Agostinho;Rua Martim de Carvalho;Santo Agostinho;0
2003963.0;196.0;3;2.0;2;Santo Antônio;Rua Abre Campo;Santo Antônio;0
395000.0;70.0;3;1.0;2;Santa Mônica;Rua Basílio da Gama;Santa Mônica;0
1866000.0;157.0;4;2.0;4;Castelo;Rua Castelo de Windsor;Castelo;0
1600000.0;225.0;4;3.0;2;Sion;Rua Assunção;Sion;0
1260000.0;161.0;4;4.0;2;Buritis;Rua Sílvio de Oliveira Martins;Buritis;0
1260000.0;135.0;4;4.0;4;Jaraguá;Rua Major Americano de Souza;Jaraguá;0
380000.0;55.0;2;2.0;2;Santa Terezinha;Rua Dona Carmem;Santa Terezinha;0
1150000.0;60.0;2;2.0;2;Santo Agostinho;Rua Juiz de Fora;Santo Agostinho;0
635000.0;77.0;3;2.0;2;Nova Granada;Rua Garret;Nova Granada;0
1220000.0;97.0;3;3.0;2;São Pedro;Rua Orange;São Pedro;0
450000.0;62.0;3;1.0;1;Santa Cruz;Rua José Cleto;Santa Cruz;0
597246.0;77.0;3;2.0;2;Sagrada Família;Rua João Carlos;Sagrada Família;0
399000.0;65.0;3;1.0;2;Mantiqueira;Rua Antônio Teixeira da Paixão;Outros;0
4200000.0;270.0;4;3.0;4;Savassi;Rua Fernandes Tourinho;Savassi;0
2950000.0;190.0;4;4.0;4;Sion;Avenida dos Bandeirantes;Sion;0
520000.0;85.0;3;3.0;1;Grajaú;Rua Cianita;Grajaú;0
950000.0;129.0;4;4.0;2;Santa Rosa;Rua Irmã Eufêmia;Santa Rosa;0
910000.0;110.0;3;3.0;1;Jaraguá;Rua Erasmo Figueiredo Silva;Jaraguá;0
1820000.0;123.0;4;3.0;2;Savassi;Rua Gonçalves Dias;Savassi;0
350000.0;50.0;2;1.0;1;Indústrias I;Rua Maria de Lourdes Manso;Outros;0
2451584.0;144.0;3;4.0;2;Luxemburgo;Rua Guaicuí;Luxemburgo;0
797500.0;88.0;3;2.0;2;Santo Antônio;Rua Benvinda de Carvalho;Santo Antônio;0
647681.0;40.0;1;1.0;0;Boa Viagem;Rua Sergipe;Boa Viagem;0
1700000.0;300.0;5;5.0;2;Anchieta;Rua Adolfo Pereira;Anchieta;0
695000.0;86.0;3;3.0;2;Colégio Batista;Rua Saldanha da Gama;Colégio Batista;0
1077100.0;48.0;1;2.0;1;Savassi;Rua Antônio de Albuquerque;Savassi;0
450000.0;50.0;3;1.0;1;Santa Branca;Rua Gil Vicente;Santa Branca;0
337659.0;37.0;1;1.0;1;Sagrada Família;Rua São Roque;Sagrada Família;0
385000.0;55.0;3;1.0;1;Jardim Leblon;Rua Humberto de Campos;Jardim Leblon;1
630990.0;59.0;2;2.0;1;Estoril;Avenida Barão Homem de Melo;Estoril;0
1154000.0;161.0;3;2.0;3;Padre Eustáquio;Rua Dona Noemi;Padre Eustáquio;0
699000.0;100.0;3;1.0;1;Santa Branca;Rua Hélcio Paiva;Santa Branca;0
639000.0;19.0;2;2.0;2;Ipiranga;Rua Dezoito de Julho;Ipiranga;0
1300000.0;120.0;4;2.0;3;Buritis;Rua Ernani Agricola;Buritis;0
895000.0;40.0;3;1.0;3;Santa Amélia;Rua dos Expedicionários;Santa Amélia;0
583179.0;28.0;2;1.0;2;Santa Amélia;Rua das Castanheiras;Santa Amélia;0
1035600.0;59.0;2;1.0;2;Santa Efigênia;Rua Álvares Maciel;Santa Efigênia;0
1593512.0;184.0;2;2.0;2;Santo Antônio;Rua São Romão;Santo Antônio;0
399000.0;80.0;2;1.0;2;Letícia;Rua José Galding;Letícia;0
2500000.0;252.0;4;3.0;4;Santa Rosa;Rua Dom Rodrigo;Santa Rosa;0
467061.0;131.0;2;1.0;1;Santa Amélia;Rua Virgílio de Melo Franco;Santa Amélia;0
504680.0;94.0;2;3.0;2;Santa Mônica;Rua José Maria Botelho;Santa Mônica;0
472500.0;108.0;2;1.0;1;Santa Amélia;Rua Virgílio de Melo Franco;Santa Amélia;0
265000.0;67.0;3;2.0;0;Colégio Batista;Rua Álvares de Azevedo;Colégio Batista;0
2300000.0;164.0;4;4.0;4;Sion;Rua Buenos Aires;Sion;0
450000.0;114.0;3;2.0;2;São Paulo;Rua Queluzita;Outros;0
335000.0;29.0;1;1.0;1;Estoril;Rua Desembargador Amílcar de Castro;Estoril;0
870000.0;70.0;2;2.0;2;Belvedere;Rua Desembargador Jorge Fontana;Belvedere;0
650000.0;91.0;2;1.0;1;Itapoã;Rua João Edmundo Caldeira Brant;Itapoã;0
1200000.0;140.0;4;3.0;3;Buritis;Rua Jornalista Guilherme Apgáua;Buritis;0
1500000.0;142.0;4;3.0;3;Santo Antônio;Rua São João Evangelista;Santo Antônio;0
540000.0;84.0;3;3.0;2;Santa Efigênia;Rua Pirapora;Santa Efigênia;0
780000.0;95.0;3;2.0;1;Cruzeiro;Rua Albita;Cruzeiro;0
650000.0;66.0;2;2.0;1;Santa Efigênia;Rua Juiz Costa Val;Santa Efigênia;0
415000.0;126.0;3;2.0;0;Colégio Batista;Rua Ponte Nova;Colégio Batista;0
349000.0;70.0;3;1.0;1;Alto Caiçaras;Rua Heroína Maria Quitéria;Alto Caiçaras;0
450000.0;55.0;2;1.0;2;Miramar;Rua Águia;Outros;0
760000.0;70.0;3;1.0;2;Santa Rosa;Rua Desembargador Viotti de Magalhães;Santa Rosa;0
1400000.0;90.0;4;4.0;3;Liberdade;Rua Duarte da Costa;Liberdade;0
2142449.0;104.0;3;3.0;2;Santo Agostinho;Rua Ouro Preto;Santo Agostinho;0
390000.0;135.0;3;2.0;1;Heliópolis;Rua Belozina Avelar Zoroastro;Heliópolis;0
548000.0;68.0;3;2.0;2;Santa Mônica;Rua dos Javaês;Santa Mônica;0
1300000.0;100.0;3;3.0;2;Coração de Jesus;Rua Guaicuí;Coração de Jesus;0
795000.0;111.0;4;3.0;3;Buritis;Rua Aripuana;Buritis;0
590000.0;100.0;3;2.0;1;Santa Lúcia;Rua Via Láctea;Santa Lúcia;0
1797000.0;151.0;4;5.0;4;Pampulha;Rua dos Aeroviários;Pampulha;0
1100000.0;180.0;4;3.0;2;Horto Florestal;Rua Artur Alvim;Outros;0
3450000.0;275.0;4;4.0;5;Savassi;Rua dos Inconfidentes;Savassi;0
307400.0;70.0;3;1.0;1;Manacás;Rua Geraldo Magela de Almeida;Manacás;0
970000.0;200.0;4;2.0;1;São Pedro;Rua São João Evangelista;São Pedro;0
915769.0;49.0;1;1.0;1;Carmo;Rua Montes Claros;Carmo;0
980000.0;160.0;3;2.0;2;Castelo;Rua Castelo de São Jorge;Castelo;0
1780000.0;250.0;4;4.0;3;Jaraguá;Rua Garumã;Jaraguá;0
819600.0;157.0;3;2.0;2;Tirol;Rua Maria Perez Ballesteros;Outros;0
1450000.0;160.0;2;3.0;1;Lourdes;Rua Felipe dos Santos;Lourdes;0
814990.0;66.0;3;2.0;2;Serra;Rua Pouso Alto;Serra;0
2890000.0;108.0;3;3.0;2;Centro;Rua Curitiba;Centro;0
655000.0;60.0;2;2.0;2;Bandeirantes;Rua Lodi;Bandeirantes;0
1506665.0;80.0;2;3.0;2;São Pedro;Rua Padre Odorico;São Pedro;0
354087.0;49.0;2;2.0;1;Estoril;Rua Paulo Piedade Campos;Estoril;0
800000.0;80.0;3;2.0;3;Alto Caiçaras;Rua Bangu;Alto Caiçaras;0
1750000.0;167.0;4;2.0;2;Lourdes;Rua Antônio Aleixo;Lourdes;0
1350000.0;99.0;2;2.0;2;Lourdes;Rua Curitiba;Lourdes;0
550000.0;96.0;3;1.0;1;Barreiro;Rua Américo Magalhães;Barreiro;0
960000.0;180.0;4;2.0;1;Santo Agostinho;Rua Araguari;Santo Agostinho;0
1494383.0;83.0;3;3.0;2;Santo Agostinho;Rua Martim de Carvalho;Santo Agostinho;0
2500000.0;240.0;4;3.0;4;Belvedere;Rua Juvenal Melo Senra;Belvedere;0
3700000.0;310.0;4;4.0;4;Lourdes;Rua Tomaz Gonzaga;Lourdes;0
1490000.0;128.0;3;3.0;2;Santo Agostinho;Rua Alvarenga Peixoto;Santo Agostinho;0
2100000.0;139.0;4;2.0;3;Cidade Nova;Rua Cardeal Stepinac;Cidade Nova;0
1780000.0;125.0;4;2.0;3;São Pedro;Rua Lavras;São Pedro;0
772000.0;80.0;3;2.0;2;Serra;Rua Capelinha;Serra;0
1120000.0;64.0;2;2.0;2;Funcionários;Rua Grão Pará;Funcionários;0
600000.0;80.0;3;2.0;2;Itapoã;Rua João Edmundo Caldeira Brant;Itapoã;0
1150000.0;130.0;4;3.0;3;Buritis;Rua Marco Aurélio de Miranda;Buritis;0
560000.0;95.0;3;3.0;2;Santo Antônio;Rua Guilherme de Almeida;Santo Antônio;0
807450.0;103.0;2;2.0;2;Padre Eustáquio;Rua Aquidaban;Padre Eustáquio;0
1112000.0;64.0;2;2.0;2;Santa Efigênia;Rua Grão Pará;Santa Efigênia;0
995000.0;130.0;3;2.0;1;Anchieta;Rua Florália;Anchieta;0
850000.0;90.0;3;2.0;2;Sion;Rua Patagônia;Sion;0
3517321.0;182.0;4;5.0;4;Gutierrez;Rua Oscar Trompowsky;Gutierrez;0
1290000.0;76.0;2;2.0;2;Santo Antônio;Rua Marquês de Maricá;Santo Antônio;0
949946.0;149.0;3;3.0;2;Salgado Filho;Rua Conselheiro Cipriano Soares;Salgado Filho;0
990000.0;184.0;3;3.0;4;Itapoã;Rua João Edmundo Caldeira Brant;Itapoã;0
942000.0;48.0;1;2.0;1;Lourdes;Rua Alvarenga Peixoto;Lourdes;0
3170853.0;185.0;4;2.0;3;Sion;Rua Montevidéu;Sion;0
898990.0;66.0;2;2.0;2;Serra;Rua Pouso Alto;Serra;0
762990.0;43.0;1;2.0;1;Serra;Rua Pouso Alto;Serra;0
870000.0;158.0;3;3.0;3;Planalto;Rua Professor Noé Azevedo;Planalto;0
1320000.0;146.0;3;3.0;2;União;Rua Johnson;União;0
1290000.0;230.0;4;3.0;3;Santo Antônio;Rua Leopoldina;Santo Antônio;0
630000.0;65.0;2;2.0;2;São Pedro;Rua Bolívia;São Pedro;0
1180000.0;100.0;3;3.0;2;Itapoã;Rua Jornalista Waldir Lau;Itapoã;0
550000.0;160.0;2;2.0;2;Jardim Atlântico;Rua Augusto Moreira;Jardim Atlântico;0
920000.0;68.0;2;3.0;2;Anchieta;Rua Cassiporé;Anchieta;0
1080000.0;89.0;3;2.0;2;Buritis;Avenida José de Oliveira Vaz;Buritis;0
660000.0;69.0;3;3.0;2;Havaí;Rua Lírio Montanhes;Havaí;0
1030000.0;123.0;3;1.0;3;Castelo;Rua Elson Nunes de Souza;Castelo;0
575000.0;110.0;3;3.0;1;Santa Amélia;Rua Heitor Sócrates Cardoso;Santa Amélia;0
590000.0;80.0;2;2.0;1;Liberdade;Rua Carmelino Pinto Coelho;Liberdade;0
750000.0;86.0;3;2.0;2;Castelo;Rua Castelo Lamego;Castelo;0
890000.0;10.0;2;3.0;2;Santo Antônio;Rua Engenheiro Zoroastro Torres;Santo Antônio;0
1580000.0;225.0;4;3.0;4;Liberdade;Rua Cana Verde;Liberdade;0
1550000.0;104.0;2;2.0;2;Santo Agostinho;Rua Martim de Carvalho;Santo Agostinho;0
1940000.0;143.0;4;5.0;3;Cidade Nova;Rua Professor Lincoln Continentino;Cidade Nova;0
1200000.0;130.0;3;2.0;2;Castelo;Rua Doutor Sylvio Menicucci;Castelo;0
750000.0;130.0;3;2.0;2;Planalto;Rua Hélio Salomão;Planalto;0
680000.0;80.0;3;2.0;2;Itapoã;Rua Jornalista Waldir Lau;Itapoã;0
1250000.0;145.0;4;3.0;3;Buritis;Rua Engenheiro Alberto Pontes;Buritis;0
419904.0;25.0;1;1.0;1;Lourdes;Rua São Paulo;Lourdes;0
170000.0;28.0;1;1.0;1;Palmares;Rua Coronel Jairo Pereira;Palmares;0
477000.0;96.0;3;2.0;2;São Gabriel;Rua Codajás;São Gabriel;0
360000.0;88.0;3;3.0;1;Renascença;Rua Descalvado;Renascença;0
657000.0;78.0;3;4.0;2;Indaiá;Rua Barra Grande;Indaiá;0
415000.0;48.0;2;1.0;2;Santa Mônica;Rua Tapirapes;Santa Mônica;0
1733148.0;102.0;1;1.0;1;Carmo;Rua Grão Mogol;Carmo;0
730000.0;83.0;3;3.0;2;Planalto;Rua Hélio Baggetti;Planalto;0
460000.0;50.0;2;2.0;2;Candelária;Rua Varzelândia;Candelária;0
990000.0;104.0;3;3.0;2;Castelo;Rua Castelo de Veiros;Castelo;0
1300000.0;88.0;3;2.0;2;Sion;Rua Nicarágua;Sion;0
1399000.0;114.0;4;3.0;2;Castelo;Rua Castelo de Abrantes;Castelo;0
899000.0;69.0;3;2.0;2;Itapoã;Rua Ministro Hermenegildo de Barros;Itapoã;0
2269391.0;175.0;4;4.0;0;Ouro Preto;Avenida Fleming;Ouro Preto;0
850000.0;80.0;3;2.0;1;Gutierrez;Rua Oscar Trompowsky;Gutierrez;0
464000.0;45.0;1;2.0;1;Palmares;Rua Joaquim Ribeiro Costa;Palmares;0
921304.0;65.0;2;2.0;0;Estoril;Avenida Raja Gabaglia;Estoril;0
515000.0;103.0;3;3.0;2;Santo Antônio;Rua Deputado Álvaro Sales;Santo Antônio;0
915000.0;74.0;3;2.0;2;Cidade Nova;Rua Nelson Soares de Faria;Cidade Nova;0
687947.0;64.0;2;2.0;0;Centro;Rua dos Carijós;Centro;0
750000.0;47.0;1;1.0;2;Anchieta;Rua Francisco Deslandes;Anchieta;0
990000.0;86.0;3;3.0;2;Funcionários;Rua Grão Pará;Funcionários;0
680000.0;80.0;2;2.0;1;Santo Antônio;Rua São João Evangelista;Santo Antônio;0
400000.0;57.0;2;1.0;1;Santa Amélia;Rua Engenheiro Pedro Bax;Santa Amélia;0
720000.0;52.0;2;2.0;1;Castelo;Rua Castelo de Alcobaça;Castelo;0
550000.0;72.0;3;2.0;2;Ouro Preto;Rua Apucarana;Ouro Preto;0
750000.0;129.0;3;2.0;1;Coração de Jesus;Avenida Prudente de Morais;Coração de Jesus;0
630000.0;120.0;3;1.0;1;Cruzeiro;Rua Albita;Cruzeiro;0
580000.0;112.0;3;3.0;2;Castelo;Rua Cecília Fonseca Coutinho;Castelo;0
680000.0;160.0;3;3.0;0;Centro;Rua Rio de Janeiro;Centro;0
695000.0;120.0;3;2.0;2;Buritis;Rua Vereador Washington Walfrido;Buritis;0
460000.0;90.0;3;3.0;1;Sagrada Família;Rua Antônio Torres;Sagrada Família;0
902000.0;77.0;3;2.0;2;Santo Antônio;Rua Marabá;Santo Antônio;0
690000.0;105.0;2;2.0;1;Serra;Rua Santa Helena;Serra;0
590000.0;96.0;3;2.0;1;Santa Mônica;Rua Janete Clair;Santa Mônica;0
962000.0;81.0;3;1.0;3;Jardim América;Rua Gama Cerqueira;Jardim América;0
4199000.0;256.0;4;3.0;4;Lourdes;Rua Fernandes Tourinho;Lourdes;0
2100000.0;121.0;2;3.0;2;Lourdes;Rua Alvarenga Peixoto;Lourdes;0
1024176.0;38.0;1;1.0;0;Carmo;Rua Montes Claros;Carmo;0
385000.0;34.0;1;1.0;1;Ouro Preto;Rua Wady José Alau;Ouro Preto;0
1430000.0;122.0;4;4.0;3;Paquetá;Rua Constantino Siqueira dos Santos;Paquetá;0
480000.0;80.0;3;2.0;1;Sagrada Família;Rua Stela de Souza;Sagrada Família;0
1450000.0;138.0;4;2.0;4;Palmares;Rua Décio Salema;Palmares;0
1100000.0;136.0;4;2.0;3;Padre Eustáquio;Rua Dom Viçoso;Padre Eustáquio;0
693612.0;69.0;2;2.0;2;Bandeirantes;Rua Lodi;Bandeirantes;0
850000.0;134.0;3;3.0;1;Sion;Rua do Uruguai;Sion;0
600000.0;70.0;2;1.0;1;São Pedro;Rua Viçosa;São Pedro;0
730000.0;85.0;3;3.0;2;Planalto;Rua Hélio Baggetti;Planalto;0
4350000.0;418.0;4;4.0;4;Funcionários;Rua Maranhão;Funcionários;0
3700000.0;315.0;4;5.0;4;Lourdes;Rua Tomaz Gonzaga;Lourdes;0
890000.0;135.0;3;3.0;2;Gutierrez;Rua Cachoeira de Minas;Gutierrez;0
938288.0;85.0;3;1.0;2;Nova Suíssa;Rua Maria Macedo;Nova Suíssa;0
1024074.0;85.0;3;1.0;2;Nova Suíssa;Rua Maria Macedo;Nova Suíssa;0
997266.0;84.0;3;1.0;2;Nova Suíssa;Rua Maria Macedo;Nova Suíssa;0
1010000.0;72.0;3;2.0;2;Anchieta;Rua Ramalhete;Anchieta;0
870000.0;83.0;3;2.0;2;Coração Eucarístico;Rua Padre João Crisóstomo;Coração Eucarístico;0
560000.0;125.0;3;2.0;1;Santa Lúcia;Rua Barcelona;Santa Lúcia;0
715000.0;129.0;3;2.0;2;Diamante;Rua Aparecida Feitosa Furtado;Diamante;0
315000.0;96.0;3;2.0;0;Padre Eustáquio;Rua Vila Rica;Padre Eustáquio;0
590000.0;112.0;4;2.0;2;Cruzeiro;Rua Jornalista Jair Silva;Cruzeiro;0
800000.0;130.0;3;2.0;1;Santa Lúcia;Rua Barcelona;Santa Lúcia;0
500000.0;62.0;2;1.0;1;Santo Antônio;Rua Nunes Vieira;Santo Antônio;0
189000.0;58.0;3;1.0;0;Venda Nova;Rua Padre Pedro Pinto;Outros;0
1343000.0;95.0;2;2.0;1;Savassi;Rua dos Inconfidentes;Savassi;0
790000.0;140.0;3;2.0;1;Luxemburgo;Rua Doutor Juvenal dos Santos;Luxemburgo;0
1150000.0;165.0;3;3.0;2;São Pedro;Rua Coral;São Pedro;0
1000000.0;115.0;4;2.0;2;Buritis;Rua José Hemetério Andrade;Buritis;0
680000.0;112.0;3;2.0;1;Ouro Preto;Rua Belterra;Ouro Preto;0
360000.0;60.0;2;1.0;1;Buritis;Rua Ernani Agricola;Buritis;0
690000.0;85.0;3;2.0;2;Sagrada Família;Rua Santa Marta;Sagrada Família;0
1335000.0;120.0;3;1.0;2;Castelo;Rua Castelo de Edimburgo;Castelo;0
565000.0;67.0;2;2.0;2;São Lucas;Rua Nísio Batista de Oliveira;São Lucas;0
355000.0;62.0;3;2.0;1;Manacás;Rua Geraldo Magela de Almeida;Manacás;0
650000.0;70.0;2;2.0;1;Santo Antônio;Rua Nunes Vieira;Santo Antônio;0
1500000.0;143.0;4;3.0;3;Barreiro;Rua Santa Maria Goretti;Barreiro;0
662100.0;89.0;2;1.0;2;Caiçaras;Rua Psi;Caiçaras;0
3444992.0;178.0;4;4.0;3;Santo Antônio;Rua Cristina;Santo Antônio;0
535000.0;110.0;3;2.0;1;Santo Antônio;Rua Benjamim Flores;Santo Antônio;0
455000.0;100.0;3;2.0;1;Santa Terezinha;Rua Senador Virgílio Tavara;Santa Terezinha;0
1067700.0;81.0;3;3.0;2;Santo Antônio;Rua Paulo Afonso;Santo Antônio;0
1931207.0;103.0;3;1.0;0;Santo Agostinho;Rua Rodrigues Caldas;Santo Agostinho;0
410000.0;55.0;2;2.0;2;Santa Terezinha;Rua Dona Carmem;Santa Terezinha;0
799000.0;108.0;3;2.0;2;Santa Mônica;Rua do Carmelo;Santa Mônica;0
1100000.0;178.0;3;2.0;3;Santa Amélia;Rua Oswaldo Braga;Santa Amélia;0
1304597.0;66.0;2;2.0;2;São Pedro;Rua Padre Odorico;São Pedro;0
399000.0;78.0;3;2.0;2;Santa Mônica;Rua dos Javaês;Santa Mônica;0
1150000.0;183.0;4;2.0;2;Serrano;Rua Hélia Ricaldoni de Freitas;Serrano;0
1351000.0;167.0;3;2.0;3;Liberdade;Rua Vital Brasil;Liberdade;0
909000.0;131.0;3;1.0;2;Planalto;Rua Coronel Leri Santos;Planalto;0
420000.0;56.0;2;1.0;1;Alto Caiçaras;Rua Goiânia;Alto Caiçaras;0
1290000.0;62.0;2;2.0;2;Savassi;Rua Alagoas;Savassi;0
940000.0;100.0;3;3.0;4;Santa Amélia;Rua dos Expedicionários;Santa Amélia;0
990000.0;160.0;3;2.0;2;Cidade Nova;Rua Tabelião Ferreira de Carvalho;Cidade Nova;0
1390000.0;86.0;3;3.0;2;Santo Agostinho;Rua Alvarenga Peixoto;Santo Agostinho;0
2490000.0;205.0;4;4.0;3;Santo Agostinho;Rua Martim de Carvalho;Santo Agostinho;0
719000.0;117.0;3;2.0;2;Santa Mônica;Rua do Carmelo;Santa Mônica;0
439000.0;55.0;2;1.0;1;Floresta;Rua Teixeira Magalhães;Floresta;0
1750000.0;126.0;4;3.0;3;Barro Preto;Rua Paracatu;Barro Preto;0
630000.0;118.0;3;1.0;0;Santo Antônio;Rua Conselheiro Quintiliano Silva;Santo Antônio;0
929000.0;115.0;3;2.0;2;Itapoã;Rua Desembargador Lincoln Prates;Itapoã;0
700000.0;55.0;1;1.0;2;Boa Viagem;Rua Sergipe;Boa Viagem;0
780000.0;60.0;2;2.0;3;Cruzeiro;Rua Outono;Cruzeiro;0
1114000.0;102.0;3;2.0;3;Sion;Rua Haiti;Sion;0
1100000.0;162.0;3;2.0;3;Ouro Preto;Rua Sena Madureira;Ouro Preto;0
990000.0;97.0;3;2.0;2;Castelo;Rua Kennedy Maro Campos;Castelo;0
304823.0;55.0;2;1.0;2;Canaã;Rua Tunísia;Outros;0
450000.0;73.0;2;2.0;2;Ouro Preto;Rua Maria Francisca Gomes;Ouro Preto;0
1450000.0;250.0;4;3.0;2;Funcionários;Rua Ceará;Funcionários;0
1261655.0;77.0;3;2.0;2;Lourdes;Rua Curitiba;Lourdes;0
4000000.0;289.0;4;6.0;3;Lourdes;Rua Espírito Santo;Lourdes;0
810000.0;78.0;3;1.0;2;Barreiro;Rua São Domingos;Barreiro;0
1030000.0;67.0;2;2.0;2;Vila Paris;Rua Iraí;Vila Paris;0
610000.0;70.0;2;2.0;2;Sion;Rua Patagônia;Sion;0
300000.0;95.0;2;1.0;0;Centro;Rua dos Guaranis;Centro;0
380000.0;47.0;2;1.0;1;Palmeiras;Rua Antônio de Andrade Mendes;Palmeiras;0
630000.0;160.0;4;2.0;2;Coração de Jesus;Rua Perdigão Malheiros;Coração de Jesus;0
931554.0;91.0;3;3.0;2;Cidade Nova;Rua Doutor Plínio de Morais;Cidade Nova;0
735000.0;75.0;3;2.0;1;Pompéia;Rua Iara;Outros;0
1650000.0;107.0;3;2.0;2;Belvedere;Rua Engenheiro Walter Kurrle;Belvedere;0
650000.0;92.0;3;2.0;2;Castelo;Rua José Mendes de Carvalho;Castelo;0
1350000.0;238.0;3;2.0;3;Santa Amélia;Rua Antônio Egydio de Lima;Santa Amélia;0
750000.0;92.0;3;2.0;2;Castelo;Rua Cecília Fonseca Coutinho;Castelo;0
998000.0;57.0;2;2.0;1;São Bento;Avenida Raja Gabaglia;São Bento;0
1950000.0;250.0;4;6.0;4;Buritis;Rua Professora Bartira Mourão;Buritis;0
520000.0;93.0;3;2.0;2;Santa Mônica;Rua Tobias Barreto;Santa Mônica;0
1500000.0;175.0;3;3.0;2;Cidade Nova;Rua Professor Costa Chiabi;Cidade Nova;0
630000.0;68.0;3;2.0;1;Nova Floresta;Rua Manganes;Nova Floresta;0
450000.0;87.0;3;2.0;1;Cachoeirinha;Rua Senhora do Brasil;Cachoeirinha;0
3800000.0;263.0;4;4.0;4;Belvedere;Avenida Paulo Camilo Pena;Belvedere;0
409000.0;78.0;3;2.0;2;Santa Mônica;Rua dos Javaês;Santa Mônica;0
990000.0;90.0;3;3.0;2;Prado;Rua Chapecó;Prado;0
760000.0;93.0;3;2.0;2;Liberdade;Rua Vital Brasil;Liberdade;0
630000.0;66.0;3;4.0;2;Minas Brasil;Rua Padre Nóbrega;Outros;0
1417158.0;85.0;3;2.0;2;Lourdes;Rua Curitiba;Lourdes;0
1670000.0;121.0;4;3.0;2;Santa Efigênia;Rua dos Otoni;Santa Efigênia;0
585000.0;82.0;3;2.0;2;Manacás;Rua Raimunda Simões da Silva;Manacás;0
359000.0;55.0;2;1.0;1;Santa Mônica;Rua Doutor Álvaro Camargos;Santa Mônica;0
2270000.0;136.0;4;4.0;3;Gutierrez;Rua Almirante Alexandrino;Gutierrez;0
1480000.0;160.0;4;2.0;2;Savassi;Rua Ceará;Savassi;0
697000.0;144.0;3;2.0;2;Santa Branca;Rua Ramalho Ortigão;Santa Branca;0
700000.0;92.0;3;2.0;2;Ouro Preto;Rua Senador Firmino;Ouro Preto;0
